YEAR,DATE,SITE,DEPTH,REP,TAXA,SIZE,Count,FRACTION_SORTED,SOURCE
1986,1986-03-20,Twin E,20,1,Crabs,NA,22,0.5,SPLITS
1986,1986-03-20,Twin E,20,3,Crabs,NA,22,0.5,SPLITS
1986,1986-03-20,Twin E,20,5,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,20,6,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,20,7,Crabs,NA,22,0.25,SPLITS
1986,1986-03-20,Twin E,20,8,Crabs,NA,22,0.5,SPLITS
1986,1986-03-20,Twin E,20,9,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,20,10,Crabs,NA,22,0.5,SPLITS
1986,1986-03-20,Twin E,20,11,Crabs,NA,22,0.5,SPLITS
1986,1986-03-20,Twin E,30,1,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,30,2,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,30,3,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,30,4,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,30,5,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,30,6,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,30,7,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,30,8,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,30,9,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,30,10,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,30,11,Crabs,NA,22,1,SPLITS
1986,1986-03-20,Twin E,30,12,Crabs,NA,22,1,SPLITS
1987,1987-10-06,BC 1,30,1,Crabs,NA,22,0.5,SPLITS
1987,1987-10-06,BC 1,30,3,Crabs,NA,22,0.5,SPLITS
1987,1987-10-06,BC 1,30,5,Crabs,NA,22,1,SPLITS
1987,1987-10-06,BC 1,30,6,Crabs,NA,22,0.25,SPLITS
1987,1987-10-15,BC 1,10,1,Crabs,NA,22,0.0625,SPLITS
1987,1987-10-15,BC 1,10,2,Crabs,NA,22,0.0625,SPLITS
1987,1987-10-15,BC 1,10,3,Crabs,NA,22,0.03125,SPLITS
1987,1987-10-15,BC 1,10,4,Crabs,NA,22,0.03125,SPLITS
1987,1987-10-15,BC 1,10,5,Crabs,NA,22,0.125,SPLITS
1987,1987-10-15,BC 1,10,6,Crabs,NA,22,0.0625,SPLITS
1987,1987-10-15,BC 1,20,2,Crabs,NA,22,0.125,SPLITS
1987,1987-10-15,BC 1,20,3,Crabs,NA,22,0.125,SPLITS
1987,1987-10-15,BC 1,20,5,Crabs,NA,22,0.0625,SPLITS
1987,1987-10-15,BC 1,20,6,Crabs,NA,22,0.125,SPLITS
1987,1987-10-15,BC 1,20,8,Crabs,NA,22,0.0625,SPLITS
1987,1987-10-15,BC 1,20,10,Crabs,NA,22,0.0625,SPLITS
1987,1987-10-15,BC 1,20,12,Crabs,NA,22,0.125,SPLITS
1987,1987-10-15,BC 1,30,8,Crabs,NA,22,0.5,SPLITS
1987,1987-10-15,BC 1,30,9,Crabs,NA,22,1,SPLITS
1987,1987-10-28,Frys I,10,1,Crabs,NA,22,0.03125,SPLITS
1987,1987-10-28,Frys I,10,2,Crabs,NA,22,0.03125,SPLITS
1987,1987-10-28,Frys I,10,3,Crabs,NA,22,0.0625,SPLITS
1987,1987-10-28,Frys I,10,4,Crabs,NA,22,0.0625,SPLITS
1987,1987-10-28,Frys I,10,5,Crabs,NA,22,0.03125,SPLITS
1987,1987-10-28,Frys I,10,6,Crabs,NA,22,0.03125,SPLITS
1987,1987-10-28,Frys I,10,7,Crabs,NA,22,0.03125,SPLITS
1987,1987-10-28,Frys I,10,9,Crabs,NA,22,0.03125,SPLITS
1987,1987-10-28,Frys I,10,10,Crabs,NA,22,0.0625,SPLITS
1987,1987-10-28,Frys I,10,11,Crabs,NA,22,0.03125,SPLITS
1987,1987-10-28,Frys I,10,12,Crabs,NA,22,0.15625,SPLITS
1987,1987-11-19,Twin W,10,1,Crabs,NA,22,1,SPLITS
1987,1987-11-19,Twin W,10,2,Crabs,NA,22,0.25,SPLITS
1987,1987-11-19,Twin W,20,2,Crabs,NA,22,0.5,SPLITS
1987,1987-11-19,Twin W,20,3,Crabs,NA,22,0.125,SPLITS
1987,1987-11-19,Twin W,20,4,Crabs,NA,22,0.0625,SPLITS
1987,1987-11-19,Twin W,20,5,Crabs,NA,22,0.0625,SPLITS
1987,1987-11-19,Twin W,20,6,Crabs,NA,22,0.0625,SPLITS
1987,1987-11-19,Twin W,20,7,Crabs,NA,22,0.0625,SPLITS
1987,1987-11-19,Twin W,30,1,Crabs,NA,22,0.09375,SPLITS
1987,1987-11-19,Twin W,30,2,Crabs,NA,22,0.25,SPLITS
1987,1987-11-19,Twin W,30,3,Crabs,NA,22,0.125,SPLITS
1987,1987-11-19,Twin W,30,4,Crabs,NA,22,0.125,SPLITS
1987,1987-11-19,Twin W,30,5,Crabs,NA,22,0.1875,SPLITS
1987,1987-11-19,Twin W,30,6,Crabs,NA,22,0.25,SPLITS
1987,1987-11-19,Twin W,30,7,Crabs,NA,22,0.25,SPLITS
1987,1987-11-19,Twin W,30,8,Crabs,NA,22,0.03125,SPLITS
1987,1987-11-19,Twin W,30,9,Crabs,NA,22,0.25,SPLITS
1987,1987-11-19,Twin W,30,9,Crabs,NA,22,0.125,SPLITS
1987,1987-11-19,Twin W,30,9,Crabs,NA,22,0.125,SPLITS
1987,1987-11-19,Twin W,30,10,Crabs,NA,22,0.125,SPLITS
1987,1987-11-19,Twin W,30,11,Crabs,NA,22,0.0625,SPLITS
1987,1987-11-19,Twin W,30,12,Crabs,NA,22,0.0625,SPLITS
1987,1987-11-19,Twin W,30,9,Crabs,NA,22,0.125,SPLITS
1988,1988-01-14,BC 1,10,8,Crabs,NA,22,0.25,SPLITS
1988,1988-01-14,BC 1,10,9,Crabs,NA,22,0.25,SPLITS
1989,1989-09-18,BC 1,10,1,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-18,BC 1,10,2,Crabs,NA,22,0.00390625,SPLITS
1989,1989-09-18,BC 1,10,3,Crabs,NA,22,0.0078125,SPLITS
1989,1989-09-18,BC 1,10,4,Crabs,NA,22,0.00390625,SPLITS
1989,1989-09-18,BC 1,10,5,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-18,BC 1,10,6,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-18,BC 1,10,7,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-18,BC 1,10,8,Crabs,NA,22,0.015625,SPLITS
1989,1989-09-18,BC 1,10,9,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-18,BC 1,10,10,Crabs,NA,22,0.0078125,SPLITS
1989,1989-09-18,BC 2,10,1,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-18,BC 2,10,2,Crabs,NA,22,0.00390625,SPLITS
1989,1989-09-18,BC 2,10,3,Crabs,NA,22,0.00390625,SPLITS
1989,1989-09-18,BC 2,10,4,Crabs,NA,22,0.001953125,SPLITS
1989,1989-09-18,BC 2,10,5,Crabs,NA,22,0.015625,SPLITS
1989,1989-09-18,BC 2,10,6,Crabs,NA,22,0.015625,SPLITS
1989,1989-09-18,BC 2,10,7,Crabs,NA,22,0.00390625,SPLITS
1989,1989-09-18,BC 2,10,8,Crabs,NA,22,0.015625,SPLITS
1989,1989-09-18,BC 2,10,9,Crabs,NA,22,0.125,SPLITS
1989,1989-09-18,BC 2,10,10,Crabs,NA,22,0.015625,SPLITS
1989,1989-09-18,BC Point,10,1,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-18,BC Point,10,2,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-18,BC Point,10,3,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-18,BC Point,10,4,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-18,BC Point,10,5,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-18,BC Point,10,6,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-18,BC Point,10,7,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-18,BC Point,10,8,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-18,BC Point,10,9,Crabs,NA,22,0.015625,SPLITS
1989,1989-09-18,BC Point,10,10,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,Fern 1,10,1,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-29,Fern 1,10,2,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,Fern 1,10,3,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,Fern 1,10,4,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,Fern 1,10,5,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-29,Fern 1,10,6,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-29,Fern 1,10,7,Crabs,NA,22,0.015625,SPLITS
1989,1989-09-29,Fern 1,10,8,Crabs,NA,22,0.125,SPLITS
1989,1989-09-29,Fern 1,10,9,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,Fern 1,10,10,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,FRYS 1,10,1,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,FRYS 1,10,2,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,FRYS 1,10,3,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-29,FRYS 1,10,4,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,FRYS 1,10,5,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-29,FRYS 1,10,6,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-29,FRYS 1,10,7,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,FRYS 1,10,8,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-29,FRYS 1,10,9,Crabs,NA,22,0.015625,SPLITS
1989,1989-09-29,FRYS 1,10,10,Crabs,NA,22,0.125,SPLITS
1989,1989-09-29,FRYS 3,10,1,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-29,FRYS 3,10,2,Crabs,NA,22,0.015625,SPLITS
1989,1989-09-29,FRYS 3,10,3,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,FRYS 3,10,4,Crabs,NA,22,0.015625,SPLITS
1989,1989-09-29,FRYS 3,10,5,Crabs,NA,22,0.015625,SPLITS
1989,1989-09-29,FRYS 3,10,6,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,FRYS 3,10,7,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,FRYS 3,10,8,Crabs,NA,22,0.0625,SPLITS
1989,1989-09-29,FRYS 3,10,9,Crabs,NA,22,0.03125,SPLITS
1989,1989-09-29,FRYS 3,10,10,Crabs,NA,22,0.03125,SPLITS
1990,1990-04-07,BC 2,10,1,Crabs,NA,22,0.03125,SPLITS
1990,1990-04-07,BC 2,10,2,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-07,BC 2,10,3,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,BC 2,10,4,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-07,BC 2,10,5,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,BC 2,10,6,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,BC 2,10,7,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,BC 2,10,8,Crabs,NA,22,0.001953125,SPLITS
1990,1990-04-07,BC 2,10,9,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-07,BC 2,10,10,Crabs,NA,22,0.001953125,SPLITS
1990,1990-04-07,BC Point,10,1,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,BC Point,10,2,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-07,BC Point,10,3,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-07,BC Point,10,4,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-07,BC Point,10,5,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,BC Point,10,6,Crabs,NA,22,0.015625,SPLITS
1990,1990-04-07,BC Point,10,7,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,BC Point,10,8,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-07,BC Point,10,9,Crabs,NA,22,0.001953125,SPLITS
1990,1990-04-07,BC Point,10,10,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-07,FRYS 1,10,1,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,FRYS 1,10,2,Crabs,NA,22,0.015625,SPLITS
1990,1990-04-07,FRYS 1,10,3,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,FRYS 1,10,4,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,FRYS 1,10,5,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,FRYS 1,10,6,Crabs,NA,22,0.015625,SPLITS
1990,1990-04-07,FRYS 1,10,7,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-07,FRYS 1,10,8,Crabs,NA,22,0.03125,SPLITS
1990,1990-04-07,FRYS 1,10,9,Crabs,NA,22,0.03125,SPLITS
1990,1990-04-07,FRYS 1,10,10,Crabs,NA,22,0.03125,SPLITS
1990,1990-04-08,BC 1,10,1,Crabs,NA,22,0.015625,SPLITS
1990,1990-04-08,BC 1,10,2,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-08,BC 1,10,3,Crabs,NA,22,0.001953125,SPLITS
1990,1990-04-08,BC 1,10,4,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-08,BC 1,10,5,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-08,BC 1,10,6,Crabs,NA,22,0.015625,SPLITS
1990,1990-04-08,BC 1,10,7,Crabs,NA,22,0.03125,SPLITS
1990,1990-04-08,BC 1,10,8,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-08,BC 1,10,9,Crabs,NA,22,0.000976563,SPLITS
1990,1990-04-08,BC 1,10,10,Crabs,NA,22,0.001953125,SPLITS
1990,1990-04-08,Fern 1,10,2,Crabs,NA,22,0.001953125,SPLITS
1990,1990-04-08,Fern 1,10,3,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-08,Fern 1,10,4,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-08,Fern 1,10,5,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-08,Fern 1,10,6,Crabs,NA,22,0.001953125,SPLITS
1990,1990-04-08,Fern 1,10,7,Crabs,NA,22,0.000976563,SPLITS
1990,1990-04-08,Fern 1,10,8,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-08,Fern 1,10,9,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-08,Fern 1,10,10,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-08,Fern 1,10,1,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-08,FRYS 3,10,1,Crabs,NA,22,0.015625,SPLITS
1990,1990-04-08,FRYS 3,10,2,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-08,FRYS 3,10,3,Crabs,NA,22,0.03125,SPLITS
1990,1990-04-08,FRYS 3,10,4,Crabs,NA,22,0.00390625,SPLITS
1990,1990-04-08,FRYS 3,10,5,Crabs,NA,22,0.03125,SPLITS
1990,1990-04-08,FRYS 3,10,6,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-08,FRYS 3,10,7,Crabs,NA,22,0.015625,SPLITS
1990,1990-04-08,FRYS 3,10,8,Crabs,NA,22,0.0078125,SPLITS
1990,1990-04-08,FRYS 3,10,9,Crabs,NA,22,0.03125,SPLITS
1990,1990-04-08,FRYS 3,10,10,Crabs,NA,22,0.0078125,SPLITS
1993,1993-11-16,Twin W,10,1,Crabs,NA,22,0.03125,SPLITS
1993,1993-11-16,Twin W,10,2,Crabs,NA,22,0.125,SPLITS
1993,1993-11-16,Twin W,10,3,Crabs,NA,22,0.5,SPLITS
1993,1993-11-16,Twin W,10,4,Crabs,NA,22,0.5,SPLITS
1993,1993-11-16,Twin W,10,5,Crabs,NA,22,0.25,SPLITS
1993,1993-11-16,Twin W,10,5,Crabs,NA,22,0.25,SPLITS
1993,1993-11-16,Twin W,10,6,Crabs,NA,22,0.03125,SPLITS
1993,1993-11-16,Twin W,10,7,Crabs,NA,22,0.125,SPLITS
1993,1993-11-16,Twin W,10,8,Crabs,NA,22,0.25,SPLITS
1993,1993-11-16,Twin W,10,9,Crabs,NA,22,0.125,SPLITS
1993,1993-11-16,Twin W,10,10,Crabs,NA,22,0.125,SPLITS
1993,1993-11-16,Twin W,20,1,Crabs,NA,22,1,SPLITS
1993,1993-11-16,Twin W,20,2,Crabs,NA,22,0.25,SPLITS
1993,1993-11-16,Twin W,20,2,Crabs,NA,22,0.25,SPLITS
1993,1993-11-16,Twin W,20,3,Crabs,NA,22,0.125,SPLITS
1993,1993-11-16,Twin W,20,3,Crabs,NA,22,0.125,SPLITS
1993,1993-11-16,Twin W,20,4,Crabs,NA,22,0.125,SPLITS
1993,1993-11-16,Twin W,20,5,Crabs,NA,22,0.5,SPLITS
1993,1993-11-16,Twin W,20,6,Crabs,NA,22,1,SPLITS
1993,1993-11-16,Twin W,20,7,Crabs,NA,22,0.25,SPLITS
1993,1993-11-16,Twin W,20,8,Crabs,NA,22,0.5,SPLITS
1993,1993-11-16,Twin W,20,9,Crabs,NA,22,0.125,SPLITS
1993,1993-11-16,Twin W,20,10,Crabs,NA,22,0.125,SPLITS
1993,1993-11-16,Twin W,30,1,Crabs,NA,22,1,SPLITS
1993,1993-11-16,Twin W,30,2,Crabs,NA,22,1,SPLITS
1993,1993-11-16,Twin W,30,3,Crabs,NA,22,0.5,SPLITS
1993,1993-11-16,Twin W,30,4,Crabs,NA,22,1,SPLITS
1993,1993-11-16,Twin W,30,5,Crabs,NA,22,0.25,SPLITS
1993,1993-11-16,Twin W,30,6,Crabs,NA,22,0.5,SPLITS
1993,1993-11-16,Twin W,30,7,Crabs,NA,22,0.5,SPLITS
1993,1993-11-16,Twin W,30,8,Crabs,NA,22,0.5,SPLITS
1993,1993-11-16,Twin W,30,9,Crabs,NA,22,0.25,SPLITS
1993,1993-11-16,Twin W,30,10,Crabs,NA,22,0.25,SPLITS
1993,1993-11-17,BC 1,10,1,Crabs,NA,22,0.5,SPLITS
1993,1993-11-17,BC 1,10,2,Crabs,NA,22,0.0625,SPLITS
1993,1993-11-17,BC 1,10,3,Crabs,NA,22,0.0625,SPLITS
1993,1993-11-17,BC 1,10,4,Crabs,NA,22,0.25,SPLITS
1993,1993-11-17,BC 1,10,5,Crabs,NA,22,0.125,SPLITS
1993,1993-11-17,BC 1,10,6,Crabs,NA,22,0.5,SPLITS
1993,1993-11-17,BC 1,10,7,Crabs,NA,22,0.125,SPLITS
1993,1993-11-17,BC 1,10,8,Crabs,NA,22,0.125,SPLITS
1993,1993-11-17,BC 1,10,8,Crabs,NA,22,0.125,SPLITS
1993,1993-11-17,BC 1,10,9,Crabs,NA,22,0.0625,SPLITS
1993,1993-11-17,BC 1,10,10,Crabs,NA,22,0.125,SPLITS
1993,1993-11-17,BC 1,20,1,Crabs,NA,22,0.125,SPLITS
1993,1993-11-17,BC 1,20,2,Crabs,NA,22,1,SPLITS
1993,1993-11-17,BC 1,20,3,Crabs,NA,22,0.5,SPLITS
1993,1993-11-17,BC 1,20,4,Crabs,NA,22,0.125,SPLITS
1993,1993-11-17,BC 1,20,5,Crabs,NA,22,0.25,SPLITS
1993,1993-11-17,BC 1,20,6,Crabs,NA,22,1,SPLITS
1993,1993-11-17,BC 1,20,7,Crabs,NA,22,0.5,SPLITS
1993,1993-11-17,BC 1,20,8,Crabs,NA,22,1,SPLITS
1993,1993-11-17,BC 1,20,9,Crabs,NA,22,0.25,SPLITS
1993,1993-11-17,BC 1,20,10,Crabs,NA,22,0.5,SPLITS
1993,1993-11-17,BC 1,30,1,Crabs,NA,22,0.5,SPLITS
1993,1993-11-17,BC 1,30,2,Crabs,NA,22,0.5,SPLITS
1993,1993-11-17,BC 1,30,3,Crabs,NA,22,0.25,SPLITS
1993,1993-11-17,BC 1,30,4,Crabs,NA,22,1,SPLITS
1993,1993-11-17,BC 1,30,5,Crabs,NA,22,1,SPLITS
1993,1993-11-17,BC 1,30,6,Crabs,NA,22,1,SPLITS
1993,1993-11-17,BC 1,30,7,Crabs,NA,22,0.25,SPLITS
1993,1993-11-17,BC 1,30,8,Crabs,NA,22,1,SPLITS
1993,1993-11-17,BC 1,30,9,Crabs,NA,22,1,SPLITS
1993,1993-11-17,BC 1,30,10,Crabs,NA,22,1,SPLITS
1993,1993-11-18,Diablo,10,1,Crabs,NA,22,0.25,SPLITS
1993,1993-11-18,Diablo,10,2,Crabs,NA,22,0.5,SPLITS
1993,1993-11-18,Diablo,10,3,Crabs,NA,22,1,SPLITS
1993,1993-11-18,Diablo,10,4,Crabs,NA,22,0.0625,SPLITS
1993,1993-11-18,Diablo,10,5,Crabs,NA,22,0.0625,SPLITS
1993,1993-11-18,Diablo,10,6,Crabs,NA,22,0.5,SPLITS
1993,1993-11-18,Diablo,10,7,Crabs,NA,22,0.0625,SPLITS
1993,1993-11-18,Diablo,10,8,Crabs,NA,22,0.0625,SPLITS
1993,1993-11-18,Diablo,10,9,Crabs,NA,22,0.0625,SPLITS
1993,1993-11-18,Diablo,10,10,Crabs,NA,22,0.125,SPLITS
1993,1993-11-18,Diablo,20,1,Crabs,NA,22,0.5,SPLITS
1993,1993-11-18,Diablo,20,2,Crabs,NA,22,0.5,SPLITS
1993,1993-11-18,Diablo,20,3,Crabs,NA,22,0.5,SPLITS
1993,1993-11-18,Diablo,20,3,Crabs,NA,22,0.5,SPLITS
1993,1993-11-18,Diablo,20,4,Crabs,NA,22,1,SPLITS
1993,1993-11-18,Diablo,20,5,Crabs,NA,22,0.25,SPLITS
1993,1993-11-18,Diablo,20,6,Crabs,NA,22,0.25,SPLITS
1993,1993-11-18,Diablo,20,7,Crabs,NA,22,0.25,SPLITS
1993,1993-11-18,Diablo,20,8,Crabs,NA,22,0.125,SPLITS
1993,1993-11-18,Diablo,20,9,Crabs,NA,22,0.125,SPLITS
1993,1993-11-18,Diablo,20,9,Crabs,NA,22,0.125,SPLITS
1993,1993-11-18,Diablo,20,10,Crabs,NA,22,0.25,SPLITS
1993,1993-11-18,Diablo,30,1,Crabs,NA,22,0.125,SPLITS
1993,1993-11-18,Diablo,30,2,Crabs,NA,22,1,SPLITS
1993,1993-11-18,Diablo,30,3,Crabs,NA,22,0.125,SPLITS
1993,1993-11-18,Diablo,30,4,Crabs,NA,22,0.5,SPLITS
1993,1993-11-18,Diablo,30,5,Crabs,NA,22,0.25,SPLITS
1993,1993-11-18,Diablo,30,6,Crabs,NA,22,0.125,SPLITS
1993,1993-11-18,Diablo,30,7,Crabs,NA,22,0.25,SPLITS
1993,1993-11-18,Diablo,30,8,Crabs,NA,22,0.5,SPLITS
1993,1993-11-18,Diablo,30,9,Crabs,NA,22,0.5,SPLITS
1993,1993-11-18,Diablo,30,10,Crabs,NA,22,0.5,SPLITS
1994,1994-12-16,BC 1,10,1,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,10,2,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,10,3,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,10,4,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,10,5,Crabs,NA,22,0.25,SPLITS
1994,1994-12-16,BC 1,10,6,Crabs,NA,22,0.125,SPLITS
1994,1994-12-16,BC 1,10,7,Crabs,NA,22,0.5,SPLITS
1994,1994-12-16,BC 1,10,8,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,10,9,Crabs,NA,22,0.0625,SPLITS
1994,1994-12-16,BC 1,10,10,Crabs,NA,22,0.5,SPLITS
1994,1994-12-16,BC 1,20,1,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,20,2,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,20,3,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,20,4,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,20,5,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,20,6,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,20,7,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,20,8,Crabs,NA,22,0.25,SPLITS
1994,1994-12-16,BC 1,20,9,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,20,10,Crabs,NA,22,0.125,SPLITS
1994,1994-12-16,BC 1,30,1,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,30,2,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,30,3,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,30,4,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,30,5,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,30,6,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,30,7,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,30,8,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,30,9,Crabs,NA,22,1,SPLITS
1994,1994-12-16,BC 1,30,10,Crabs,NA,22,1,SPLITS
1995,1995-11-07,BC 1,10,1,Crabs,NA,22,0.125,SPLITS
1995,1995-11-07,BC 1,10,2,Crabs,NA,22,0.25,SPLITS
1995,1995-11-07,BC 1,10,3,Crabs,NA,22,0.25,SPLITS
1995,1995-11-07,BC 1,10,4,Crabs,NA,22,0.0625,SPLITS
1995,1995-11-07,BC 1,10,5,Crabs,NA,22,0.125,SPLITS
1995,1995-11-07,BC 1,10,6,Crabs,NA,22,0.015625,SPLITS
1995,1995-11-07,BC 1,10,7,Crabs,NA,22,0.5,SPLITS
1995,1995-11-07,BC 1,10,8,Crabs,NA,22,1,SPLITS
1995,1995-11-07,BC 1,10,9,Crabs,NA,22,0.0625,SPLITS
1995,1995-11-07,BC 1,10,10,Crabs,NA,22,0.25,SPLITS
1995,1995-11-07,BC 1,20,1,Crabs,NA,22,1,SPLITS
1995,1995-11-07,BC 1,20,2,Crabs,NA,22,0.5,SPLITS
1995,1995-11-07,BC 1,20,3,Crabs,NA,22,0.03125,SPLITS
1995,1995-11-07,BC 1,20,4,Crabs,NA,22,0.25,SPLITS
1995,1995-11-07,BC 1,20,5,Crabs,NA,22,0.125,SPLITS
1995,1995-11-07,BC 1,20,6,Crabs,NA,22,0.03125,SPLITS
1995,1995-11-07,BC 1,20,7,Crabs,NA,22,1,SPLITS
1995,1995-11-07,BC 1,20,8,Crabs,NA,22,0.0625,SPLITS
1995,1995-11-07,BC 1,20,9,Crabs,NA,22,0.5,SPLITS
1995,1995-11-07,BC 1,20,10,Crabs,NA,22,0.125,SPLITS
1995,1995-11-07,BC 1,30,1,Crabs,NA,22,1,SPLITS
1995,1995-11-07,BC 1,30,2,Crabs,NA,22,0.5,SPLITS
1995,1995-11-07,BC 1,30,3,Crabs,NA,22,0.5,SPLITS
1995,1995-11-07,BC 1,30,4,Crabs,NA,22,0.125,SPLITS
1995,1995-11-07,BC 1,30,5,Crabs,NA,22,0.25,SPLITS
1995,1995-11-07,BC 1,30,5,Crabs,NA,22,0.25,SPLITS
1995,1995-11-07,BC 1,30,6,Crabs,NA,22,0.5,SPLITS
1995,1995-11-07,BC 1,30,7,Crabs,NA,22,1,SPLITS
1995,1995-11-07,BC 1,30,8,Crabs,NA,22,1,SPLITS
1995,1995-11-07,BC 1,30,9,Crabs,NA,22,0.5,SPLITS
